planner,generator,difficulty,instance,name,time_taken,expanded_states,plan_length
seq-sat-fdss-2023,ROCK,0,7,level_00_seed_007,0.57,13,13
seq-sat-fdss-2023,ROCK,0,4,level_00_seed_004,0.55,10,10
seq-sat-fdss-2023,ROCK,0,26,level_00_seed_026,0.41,9,9
seq-sat-fdss-2023,ROCK,1,4,level_01_seed_004,0.68,10,10
seq-sat-fdss-2023,ROCK,1,14,level_01_seed_014,0.25,14,14
seq-sat-fdss-2023,ROCK,3,13,level_03_seed_013,5.62,140,37
seq-sat-fdss-2023,ROCK,4,7,level_04_seed_007,6.57,138,32
seq-sat-fdss-2023,ROCK,1,24,level_01_seed_024,0.6,28,16
seq-sat-fdss-2023,ROCK,1,5,level_01_seed_005,0.6,10,10
seq-sat-fdss-2023,ROCK,4,5,level_04_seed_005,7.58,214,49
seq-sat-fdss-2023,ROCK,3,29,level_03_seed_029,5.8,148,34
seq-sat-fdss-2023,ROCK,3,2,level_03_seed_002,6.44,105,38
seq-sat-fdss-2023,ROCK,4,15,level_04_seed_015,7.68,127,41
seq-sat-fdss-2023,ROCK,0,5,level_00_seed_005,0.42,9,9
seq-sat-fdss-2023,ROCK,0,9,level_00_seed_009,0.26,14,14
seq-sat-fdss-2023,ROCK,3,21,level_03_seed_021,8.47,122,40
seq-sat-fdss-2023,ROCK,2,17,level_02_seed_017,0.25,14,14
seq-sat-fdss-2023,ROCK,2,19,level_02_seed_019,1.42,64,20
seq-sat-fdss-2023,ROCK,4,4,level_04_seed_004,5.88,182,33
seq-sat-fdss-2023,ROCK,0,28,level_00_seed_028,0.44,9,9
seq-sat-fdss-2023,ROCK,0,21,level_00_seed_021,0.26,14,14
seq-sat-fdss-2023,ROCK,0,11,level_00_seed_011,1.1,17,6
seq-sat-fdss-2023,ROCK,3,16,level_03_seed_016,9.52,37,33
seq-sat-fdss-2023,ROCK,2,24,level_02_seed_024,0.82,33,17
seq-sat-fdss-2023,ROCK,1,22,level_01_seed_022,0.56,13,13
seq-sat-fdss-2023,ROCK,3,4,level_03_seed_004,8.48,49,34
seq-sat-fdss-2023,ROCK,3,11,level_03_seed_011,7.66,54,40
seq-sat-fdss-2023,ROCK,0,29,level_00_seed_029,0.57,13,13
seq-sat-fdss-2023,ROCK,3,6,level_03_seed_006,7.21,109,32
seq-sat-fdss-2023,ROCK,1,3,level_01_seed_003,0.57,13,13
seq-sat-fdss-2023,ROCK,3,25,level_03_seed_025,7.63,140,50
seq-sat-fdss-2023,ROCK,2,29,level_02_seed_029,0.27,14,14
seq-sat-fdss-2023,ROCK,1,12,level_01_seed_012,1.96,53,19
seq-sat-fdss-2023,ROCK,2,5,level_02_seed_005,1.16,29,21
seq-sat-fdss-2023,ROCK,4,0,level_04_seed_000,8.75,121,40
seq-sat-fdss-2023,ROCK,2,23,level_02_seed_023,1.03,15,12
seq-sat-fdss-2023,ROCK,3,1,level_03_seed_001,7.22,179,47
seq-sat-fdss-2023,ROCK,4,23,level_04_seed_023,6.6,143,35
seq-sat-fdss-2023,ROCK,1,11,level_01_seed_011,0.91,41,21
seq-sat-fdss-2023,ROCK,4,10,level_04_seed_010,8.06,167,34
seq-sat-fdss-2023,ROCK,2,9,level_02_seed_009,2.01,51,17
seq-sat-fdss-2023,ROCK,1,26,level_01_seed_026,1.14,42,17
seq-sat-fdss-2023,ROCK,4,16,level_04_seed_016,8.51,94,39
seq-sat-fdss-2023,ROCK,1,27,level_01_seed_027,0.88,21,17
seq-sat-fdss-2023,ROCK,1,29,level_01_seed_029,0.57,13,13
seq-sat-fdss-2023,ROCK,1,20,level_01_seed_020,0.27,14,14
seq-sat-fdss-2023,ROCK,1,8,level_01_seed_008,0.27,14,14
seq-sat-fdss-2023,ROCK,0,15,level_00_seed_015,0.64,10,10
seq-sat-fdss-2023,ROCK,0,14,level_00_seed_014,0.58,13,13
seq-sat-fdss-2023,ROCK,1,17,level_01_seed_017,0.58,13,13
seq-sat-fdss-2023,ROCK,1,7,level_01_seed_007,1.54,55,24
seq-sat-fdss-2023,ROCK,0,25,level_00_seed_025,0.8,11,6
seq-sat-fdss-2023,ROCK,3,24,level_03_seed_024,10.19,80,37
seq-sat-fdss-2023,ROCK,0,24,level_00_seed_024,0.43,9,9
seq-sat-fdss-2023,ROCK,4,25,level_04_seed_025,8.88,154,39
seq-sat-fdss-2023,ROCK,0,1,level_00_seed_001,0.6,13,13
seq-sat-fdss-2023,ROCK,4,27,level_04_seed_027,7.72,120,41
seq-sat-fdss-2023,ROCK,2,13,level_02_seed_013,1.18,17,15
seq-sat-fdss-2023,ROCK,2,0,level_02_seed_000,0.26,14,14
seq-sat-fdss-2023,ROCK,1,6,level_01_seed_006,0.64,15,9
seq-sat-fdss-2023,ROCK,0,17,level_00_seed_017,0.55,13,13
seq-sat-fdss-2023,ROCK,3,17,level_03_seed_017,9.07,90,39
seq-sat-fdss-2023,ROCK,4,26,level_04_seed_026,10.14,163,48
seq-sat-fdss-2023,ROCK,0,18,level_00_seed_018,0.26,14,14
seq-sat-fdss-2023,ROCK,3,14,level_03_seed_014,8.37,68,36
seq-sat-fdss-2023,ROCK,4,28,level_04_seed_028,5.65,142,42
seq-sat-fdss-2023,ROCK,1,1,level_01_seed_001,0.55,14,12
seq-sat-fdss-2023,ROCK,2,21,level_02_seed_021,0.27,14,14
seq-sat-fdss-2023,ROCK,3,18,level_03_seed_018,8.67,104,49
seq-sat-fdss-2023,ROCK,0,6,level_00_seed_006,0.68,10,10
seq-sat-fdss-2023,ROCK,0,23,level_00_seed_023,0.71,18,14
seq-sat-fdss-2023,ROCK,2,7,level_02_seed_007,1.28,24,13
seq-sat-fdss-2023,ROCK,4,8,level_04_seed_008,9.71,44,36
seq-sat-fdss-2023,ROCK,0,16,level_00_seed_016,0.26,14,14
seq-sat-fdss-2023,ROCK,4,17,level_04_seed_017,8.16,210,51
seq-sat-fdss-2023,ROCK,1,0,level_01_seed_000,1.18,58,15
seq-sat-fdss-2023,ROCK,4,2,level_04_seed_002,9.43,112,42
seq-sat-fdss-2023,ROCK,2,3,level_02_seed_003,0.26,14,14
seq-sat-fdss-2023,ROCK,1,2,level_01_seed_002,0.79,16,13
seq-sat-fdss-2023,ROCK,1,18,level_01_seed_018,0.6,34,17
seq-sat-fdss-2023,ROCK,4,11,level_04_seed_011,8.51,82,42
seq-sat-fdss-2023,ROCK,3,26,level_03_seed_026,9.12,174,49
seq-sat-fdss-2023,ROCK,2,12,level_02_seed_012,1.43,47,15
seq-sat-fdss-2023,ROCK,2,18,level_02_seed_018,0.26,14,14
seq-sat-fdss-2023,ROCK,4,21,level_04_seed_021,8.21,127,35
seq-sat-fdss-2023,ROCK,3,10,level_03_seed_010,8.39,139,52
seq-sat-fdss-2023,ROCK,2,6,level_02_seed_006,0.83,29,17
seq-sat-fdss-2023,ROCK,1,15,level_01_seed_015,0.55,10,10
seq-sat-fdss-2023,ROCK,2,2,level_02_seed_002,0.59,28,16
seq-sat-fdss-2023,ROCK,3,19,level_03_seed_019,8.12,79,40
seq-sat-fdss-2023,ROCK,4,14,level_04_seed_014,7.24,76,41
